meet_id,Date,MeetCountry,MeetState,MeetTown,MeetName,Federation,ParentFederation,Tested,Sanctioned
827,2010-10-27,Australia,QLD,St Lucia,SE Challenge,PA,IPF,Yes,Yes
828,2013-02-23,Australia,NSW,Sydney,Southwest Strength Challenge,PA,IPF,Yes,Yes
829,2001-09-08,Australia,NSW,Lake Macquarie,Lake Macquarie Bench Press & Deadlift Championships,PA,IPF,Yes,Yes
830,2014-10-18,Australia,NSW,Sydney,Pacific Challenge,PA,IPF,Yes,Yes
831,2012-07-28,Australia,NSW,Newcastle,Australian Powerlifting and Bench Press Championships,PA,IPF,Yes,Yes
832,2016-11-19,Australia,NSW,Sydney,Matti Tikka Powerlifting Championships,PA,IPF,Yes,Yes
833,2015-01-31,Australia,VIC,Mildura,Mildura Open,PA,IPF,Yes,Yes
834,2009-09-19,Australia,VIC,Campbellfield,Global One Battler's Open,PA,IPF,Yes,Yes
835,2002-05-05,Australia,NSW,,NSW State Championships,PA,IPF,Yes,Yes
836,2017-08-20,Australia,NSW,Sydney,Power Elite Open II,PA,IPF,Yes,Yes
837,2016-12-18,Australia,NSW,Penrith,Team XP Xmas Comp,PA,IPF,Yes,Yes
838,2003-09-06,Australia,TAS,,Tasmanian PCYC Challenge,PA,IPF,Yes,Yes
839,2005-09-03,Australia,VIC,Colac,Victorian Championships,PA,IPF,Yes,Yes
840,2012-06-16,Australia,SA,Monnum,City Vs Country,PA,IPF,Yes,Yes
841,2009-11-21,Australia,NSW,Sydney,Matti Tikka Challenge,PA,IPF,Yes,Yes
842,2010-05-22,Australia,NSW,Singleton,Singleton Strength Triathlon,PA,IPF,Yes,Yes
843,2001-09-08,Australia,,,Australian Bench Press Championships,PA,IPF,Yes,Yes
844,2015-04-11,Australia,VIC,Melbourne,Pacific Invitational,PA,IPF,Yes,Yes
845,2007-04-21,Australia,QLD,Brisbane,Queensland Open Championships,PA,IPF,Yes,Yes
846,2014-10-25,Australia,WA,Perth,Clash of Clans,PA,IPF,Yes,Yes
847,2016-12-04,Australia,NSW,Sydney,City Strength Open,PA,IPF,Yes,Yes
848,2015-04-26,Australia,VIC,Melbourne,ANZAC Cup,PA,IPF,Yes,Yes
849,2015-08-14,Australia,VIC,Melbourne,Melbourne Open,PA,IPF,Yes,Yes
850,2016-07-23,Australia,SA,Adelaide,Hostile Barbell Classic,PA,IPF,Yes,Yes
851,2002-12-01,Australia,NSW,Umina,Matti Tikka,PA,IPF,Yes,Yes
852,2016-09-03,Australia,QLD,Townsville,NQ Open III,PA,IPF,Yes,Yes
853,2001-12-01,Australia,VIC,Melbourne,Melbourne Uni Extravaganza,PA,IPF,Yes,Yes
854,2015-10-18,Australia,QLD,Brisbane,UQ Spring Novice Challenge,PA,IPF,Yes,Yes
855,2004-02-28,Australia,QLD,Townsville,QLD Masters & Juniors Championships,PA,IPF,Yes,Yes
856,2002-10-27,Australia,WA,,WA Qualifier,PA,IPF,Yes,Yes
857,2004-01-01,Australia,,,National Bench Press Cup,PA,IPF,Yes,Yes
858,2006-03-11,Australia,NSW,Myuna Bay,National Postal Bench Press,PA,IPF,Yes,Yes
859,2001-09-08,Australia,VIC,Colac,Victorian Country Championships,PA,IPF,Yes,Yes
860,2016-09-18,Australia,VIC,Melbourne,SFA Open,PA,IPF,Yes,Yes
861,2016-02-06,Australia,WA,Rockingham,Gates of Valhalla,PA,IPF,Yes,Yes
862,2017-09-16,Australia,ACT,Canberra,Capital Spring Challenge,PA,IPF,Yes,Yes
863,2010-08-15,Australia,QLD,St Lucia,Winter UQ Novice Competition,PA,IPF,Yes,Yes
864,2011-09-10,Australia,QLD,Townsville,John Hill Cup,PA,IPF,Yes,Yes
865,2016-11-20,Australia,VIC,Melbourne,SFA Intervarsity Challenge,PA,IPF,Yes,Yes
866,2001-05-19,Australia,TAS,Launceston,Tasmanian Juniors & Masters,PA,IPF,Yes,Yes
867,2014-08-22,Australia,VIC,Melbourne,Australian Raw Sub-Junior Junior Masters Powerlifting and BP Champinoships,PA,IPF,Yes,Yes
868,2017-12-17,Australia,NSW,Sydney,Viking Yule Challenge,PA,IPF,Yes,Yes
869,2012-03-30,Australia,VIC,Melbourne,Australian Raw Powerlifting and Bench Press Championships and Australian Blind Championships,PA,IPF,Yes,Yes
870,2002-06-22,Australia,VIC,,Winter Open,PA,IPF,Yes,Yes
871,2003-06-22,Australia,NSW,Umina Beach,NSW Strength Triathlon,PA,IPF,Yes,Yes
872,2008-10-25,Australia,WA,Perth,Wild West Challenge,PA,IPF,Yes,Yes
873,2011-03-27,Australia,QLD,Jindalee,Queensland Powerlifting and Bench Press Open,PA,IPF,Yes,Yes
874,2015-06-06,Australia,NSW,Bulli,NSPC Night Challenge,PA,IPF,Yes,Yes
875,2012-03-24,Australia,QLD,Fortitude Valley,Queensland Open,PA,IPF,Yes,Yes
876,2001-07-23,Australia,VIC,Melbourne,Victorian Winter Open,PA,IPF,Yes,Yes
877,2007-03-10,Australia,NSW,Lake Macquarie,NSW Country Open and NSW Masters and Juniors PL and BP Open,PA,IPF,Yes,Yes
878,2000-04-15,Australia,VIC,Melbourne,Victorian Championships,PA,IPF,Yes,Yes
879,2002-09-07,Australia,QLD,,Dooleys Open,PA,IPF,Yes,Yes
880,2017-08-04,Australia,VIC,Melbourne,Australian Junior / Masters Championships,PA,IPF,Yes,Yes
881,2014-09-21,Australia,VIC,Hawthorn,Melbourne Spring Bash,PA,IPF,Yes,Yes
882,2013-10-12,Australia,VIC,Geelong,Geelong Open,PA,IPF,Yes,Yes
883,2000-05-06,Australia,NSW,Singleton,Open Masters & Junior Championships,PA,IPF,Yes,Yes
884,2011-01-30,Australia,QLD,Brisbane,Summer UQ Novice Comp,PA,IPF,Yes,Yes
885,2004-09-04,Australia,QLD,,QLD University Competition,PA,IPF,Yes,Yes
886,2004-01-01,Australia,TAS,,Tasmanian Regional Championships,PA,IPF,Yes,Yes
887,2013-05-26,Australia,VIC,Hawthorn,Hawk Challenge,PA,IPF,Yes,Yes
888,2011-03-27,Australia,VIC,Hawthorn,Melbourne Powerlifting and Bench Press Open,PA,IPF,Yes,Yes
889,2000-05-07,Australia,WA,Perth,WA State Championships,PA,IPF,Yes,Yes
890,2002-04-27,Australia,VIC,,Victorian State Championships,PA,IPF,Yes,Yes
891,2015-09-12,Australia,QLD,Cairns,NQ Open 3,PA,IPF,Yes,Yes
892,2012-10-14,Australia,QLD,Brisbane,Acacia Park Autumn Novice Comp,PA,IPF,Yes,Yes
893,2015-08-14,Australia,VIC,Carlton,Australian Junior Master Bench and Blind Championships,PA,IPF,Yes,Yes
894,2015-03-22,Australia,QLD,Townsville,North Queensland Open,PA,IPF,Yes,Yes
895,2007-03-03,Australia,TAS,Launceston,PCYC Challenge,PA,IPF,Yes,Yes
896,2004-06-13,Australia,NSW,,NSW Strength Triathalon,PA,IPF,Yes,Yes
897,2015-04-10,Australia,VIC,Melbourne,Australian Raw Powerlifting Championships,PA,IPF,Yes,Yes
898,2014-05-10,Australia,SA,Adelaide,SA Open,PA,IPF,Yes,Yes
899,2015-12-05,Australia,QLD,Cairns,NQ Open IV - Iron Strength,PA,IPF,Yes,Yes
900,2015-10-17,Australia,NSW,Sydney,Pacific Invitational III,PA,IPF,Yes,Yes
901,2007-12-01,Australia,VIC,Melbourne,Victorian Extravaganza,PA,IPF,Yes,Yes
902,2014-07-19,Australia,WA,Mount Hawthorn,Strength Club Classic,PA,IPF,Yes,Yes
903,2008-09-13,Australia,VIC,Melbourne,Broadmeadows Novice Competition,PA,IPF,Yes,Yes
904,2013-11-16,Australia,QLD,Townsville,Tropical Strength Challenge,PA,IPF,Yes,Yes
905,2017-04-22,Australia,VIC,Melbourne,JPS Open,PA,IPF,Yes,Yes
906,2004-03-06,Australia,NSW,,NSW Northern Country Championships,PA,IPF,Yes,Yes
907,2008-08-19,Australia,VIC,Melbourne,Australian Juniors Masters Intervarsity and ABSF Championships and Victorian Open,PA,IPF,Yes,Yes
908,2007-06-09,Australia,VIC,Broadmeadows,Battler's Open,PA,IPF,Yes,Yes
909,2003-10-25,Australia,WA,Perth,WA Local Comp,PA,IPF,Yes,Yes
910,2006-09-02,Australia,VIC,Melbourne,Melbourne Powerlifting Competition.,PA,IPF,Yes,Yes
911,2005-06-26,Australia,NSW,,NSW Strength Triathlon,PA,IPF,Yes,Yes
912,2006-04-09,Australia,VIC,Mildura,Australian Juniors & Masters Championships,PA,IPF,Yes,Yes
913,2011-09-24,Australia,TAS,Launceston,Tassie Tough Cup,PA,IPF,Yes,Yes
914,2016-07-24,Australia,NSW,Sydney,Battle of the Titans,PA,IPF,Yes,Yes
915,2017-09-24,Australia,VIC,Melbourne,Chan Challenge II,PA,IPF,Yes,Yes
916,2015-09-06,Australia,VIC,Melbourne,SFA Chan Challenge,PA,IPF,Yes,Yes
917,2003-05-03,Australia,WA,Perth,WA Titles,PA,IPF,Yes,Yes
918,2007-12-02,Australia,QLD,Brisbane,SE Challenge Championships,PA,IPF,Yes,Yes
919,2012-10-07,Australia,NSW,West Sydney,Hercules of the West,PA,IPF,Yes,Yes
920,2009-12-12,Australia,TAS,Hobart,Hobart Open,PA,IPF,Yes,Yes
921,2008-11-29,Australia,VIC,Colac,Victorian Extravaganza,PA,IPF,Yes,Yes
922,2003-02-16,Australia,NSW,Sydney,NSW Eastern Grading,PA,IPF,Yes,Yes
923,2017-10-27,Australia,TAS,Ulverstone,Australian Masters Games,PA,IPF,Yes,Yes
924,2000-02-13,Australia,VIC,Melbourne,Millenium Open,PA,IPF,Yes,Yes
925,2017-02-05,Australia,VIC,Melbourne,New Year Strength Challenge,PA,IPF,Yes,Yes
926,2008-05-31,Australia,SA,Whyalla,Whyalla Challenge,PA,IPF,Yes,Yes
927,2014-06-28,Australia,QLD,Stafford,Queensland Cup,PA,IPF,Yes,Yes
928,2015-10-24,Australia,QLD,Brisbane,Pacific Invitational IV,PA,IPF,Yes,Yes
929,2002-01-01,Australia,,,Australian Bench Press Championships,PA,IPF,Yes,Yes
930,2007-09-15,Australia,VIC,Melbourne,Melbourne Novice Competition,PA,IPF,Yes,Yes
931,2013-08-18,Australia,VIC,Hawthorn,Battler's Novice,PA,IPF,Yes,Yes
932,2016-11-12,Australia,QLD,Brisbane,SSG Open,PA,IPF,Yes,Yes
933,2017-08-12,Australia,QLD,Brisbane,Equipped National Championships,PA,IPF,Yes,Yes
934,2014-08-22,Australia,VIC,Melbourne,Melbourne Open,PA,IPF,Yes,Yes
935,2008-10-19,Australia,NSW,North Sydney,Sydney Grading Competition,PA,IPF,Yes,Yes
936,2000-09-09,Australia,QLD,Brisbane,Brisbane Open,PA,IPF,Yes,Yes
937,2017-10-08,Australia,NSW,Sydney,Viking Solstice,PA,IPF,Yes,Yes
938,2016-08-13,Australia,NSW,Bulli,NSPC Open II,PA,IPF,Yes,Yes
939,2017-06-04,Australia,VIC,Melbourne,The Strength Fortress Open,PA,IPF,Yes,Yes
940,2016-03-05,Australia,QLD,Townsville,North Queensland Open,PA,IPF,Yes,Yes
941,2015-02-08,Australia,VIC,Sunshine North,Rise Up Challenge,PA,IPF,Yes,Yes
942,2009-05-16,Australia,NSW,Singleton,Singleton Strength Triathlon,PA,IPF,Yes,Yes
943,2017-11-18,Australia,NSW,Newcastle,NSN High Performance Open,PA,IPF,Yes,Yes
944,2014-10-04,Australia,VIC,Sunshine,RiseUp Challenge,PA,IPF,Yes,Yes
945,2017-08-04,Australia,VIC,Melbourne,Melbourne Open,PA,IPF,Yes,Yes
946,2017-04-29,Australia,NSW,Sydney,Pacific Invitational,PA,IPF,Yes,Yes
947,2009-04-04,Australia,VIC,Melbourne,Australian Junior Championships and Intervarsity Championships and Melbourne Open,PA,IPF,Yes,Yes
948,2014-07-06,Australia,VIC,Hawthorn,Winter Bash,PA,IPF,Yes,Yes
949,2015-12-12,Australia,QLD,Brisbane,Iron Underground - Rage Against Steel,PA,IPF,Yes,Yes
950,2006-05-20,Australia,NSW,,NSW Country Championships,PA,IPF,Yes,Yes
951,2010-06-12,Australia,QLD,St Lucia,Acacia Park Novice Comp,PA,IPF,Yes,Yes
952,2015-11-08,Australia,NSW,Penrith,Matti Tikka Opal Challenge,PA,IPF,Yes,Yes
953,2001-02-17,Australia,NSW,Thornton,NSW Eastern Grading,PA,IPF,Yes,Yes
954,2013-04-27,Australia,QLD,Brisbane,Iron Fest Open,PA,IPF,Yes,Yes
955,2010-07-24,Australia,VIC,Melbourne,Australian Open Powerlifting and Bench Press Championships and Intervarsity Championships,PA,IPF,Yes,Yes
956,2017-07-09,Australia,VIC,Melbourne,Avia Performance Winter Challenge,PA,IPF,Yes,Yes
957,2000-04-30,Australia,QLD,Brisbane,Queensland State Open Championships,PA,IPF,Yes,Yes
958,2011-04-17,Australia,NSW,Sydney,Western Sydney Hardcore Challenge,PA,IPF,Yes,Yes
959,2004-07-24,Australia,NSW,Newcastle,Australian Powerlifting Championships,PA,IPF,Yes,Yes
960,2001-12-01,Australia,QLD,,QLD East Coast Challenge,PA,IPF,Yes,Yes
961,2014-11-23,Australia,VIC,Hawthorn,Strength and Fitness Australia Inter-University and Open Challenge,PA,IPF,Yes,Yes
962,2009-03-28,Australia,QLD,Brisbane,Queensland Open,PA,IPF,Yes,Yes
963,2004-04-26,Australia,VIC,Broadmeadows,Broadmeadows Open,PA,IPF,Yes,Yes
964,2014-08-17,Australia,NSW,Penrith,Xtreme Power Challenge,PA,IPF,Yes,Yes
965,2011-06-04,Australia,SA,Mannum,City vs Country,PA,IPF,Yes,Yes
966,2014-09-28,Australia,NSW,Wollongong,NSPC Raw Challenge,PA,IPF,Yes,Yes
967,2011-08-14,Australia,QLD,Brisbane,Acacia Park Winter Novice Powerlifting and Bench Press Competition,PA,IPF,Yes,Yes
968,2000-02-10,Australia,TAS,Wynyard,Powerstation Qualifying,PA,IPF,Yes,Yes
969,2009-04-18,Australia,WA,Perth,WA Qualifier,PA,IPF,Yes,Yes
970,2013-04-27,Australia,WA,Mt Hawthorn,Strength Club Open,PA,IPF,Yes,Yes
971,2009-02-28,Australia,VIC,Geelong,Australian Masters Games and Masters Championships and Geelong Open,PA,IPF,Yes,Yes
972,2005-04-23,Australia,QLD,,Australian Juniors & Masters and QLD State Championships,PA,IPF,Yes,Yes
973,2013-03-22,Australia,VIC,Melbourne,Australian Raw Powerlifting and Bench Press Championships and Blind Championships,PA,IPF,Yes,Yes
974,2014-04-27,Australia,VIC,Melbourne,Melbourne Easter Open,PA,IPF,Yes,Yes
975,2005-01-01,Australia,VIC,Colac,Victorian State Championships,PA,IPF,Yes,Yes
976,2004-04-10,Australia,QLD,Townsville,North Queensland Games,PA,IPF,Yes,Yes
977,2013-03-16,Australia,NSW,Caves Beach,Bristow Open Caves Beach,PA,IPF,Yes,Yes
978,2013-10-12,Australia,VIC,Geelong,Australian Masters Games,PA,IPF,Yes,Yes
979,2005-03-20,Australia,WA,,Qualifying Meet,PA,IPF,Yes,Yes
980,2017-02-11,Australia,NSW,Sydney,Viking Night Raid,PA,IPF,Yes,Yes
981,2001-09-09,Australia,QLD,Rockhampton,Rockhampton Open,PA,IPF,Yes,Yes
982,2016-06-05,Australia,QLD,Brisbane,Iron Fest IV,PA,IPF,Yes,Yes
983,2005-08-06,Australia,TAS,Hobart,Tasmanian Southern Challenge,PA,IPF,Yes,Yes
984,2001-09-09,Australia,,,Ayr Open,PA,IPF,Yes,Yes
985,2016-04-23,Australia,SA,Adelaide,Adelaide Open,PA,IPF,Yes,Yes
986,2012-11-24,Australia,QLD,Brisbane,Matti Tikka Challenge,PA,IPF,Yes,Yes
987,2002-01-01,Australia,VIC,,Victorian Extravaganza,PA,IPF,Yes,Yes
988,2003-03-22,Australia,NSW,,NSW State Masters,PA,IPF,Yes,Yes
989,2017-07-23,Australia,QLD,Brisbane,UQ Open II,PA,IPF,Yes,Yes
990,2016-08-27,Australia,QLD,Brisbane,BNB Blast II,PA,IPF,Yes,Yes
991,2002-01-01,Australia,,,Australian Schools Postal Bench Press,PA,IPF,Yes,Yes
992,2012-10-14,Australia,QLD,Townsville,Townsville Open,PA,IPF,Yes,Yes
993,2014-03-02,Australia,NSW,Wollongong,Bergner Fitness Powerlifting Club Competition,PA,IPF,Yes,Yes
994,2013-06-22,Australia,SA,Mannum,South Australian Open,PA,IPF,Yes,Yes
995,2014-08-17,Australia,QLD,Rockhampton,Rockhampton Open,PA,IPF,Yes,Yes
996,2016-04-09,Australia,WA,Joondalup,Lifters Labyrinth,PA,IPF,Yes,Yes
997,2011-09-18,Australia,VIC,Hawthorn,Starting Strength Challenge,PA,IPF,Yes,Yes
998,2017-09-10,Australia,NT,Darwin,Territory Open,PA,IPF,Yes,Yes
999,2009-11-28,Australia,VIC,Campbellfield,Global One Victorian Extravaganza,PA,IPF,Yes,Yes
1000,2015-08-02,Australia,QLD,Brisbane,UQ Strength Challenge,PA,IPF,Yes,Yes
1001,2001-03-31,Australia,NSW,Lake Macquarie,Lake Macquarie Bench Press,PA,IPF,Yes,Yes
1002,2002-07-27,Australia,TAS,Launcestown,Australian Powerlifting Championships,PA,IPF,Yes,Yes
1003,2006-12-02,Australia,VIC,,Victorian Extravaganza,PA,IPF,Yes,Yes
1004,2007-04-28,Australia,NSW,Homebush,National Juniors and Masters and NSW Open and Blind Championships,PA,IPF,Yes,Yes
1005,2008-04-12,Australia,SA,Port Pirie,South Australian Masters Games,PA,IPF,Yes,Yes
1006,2009-07-18,Australia,NSW,Sydney,Australian PL and BP Championships and Sydney PL and BP Classic,PA,IPF,Yes,Yes
1007,2013-10-20,Australia,NSW,Sydney,HydroFit Open II Narellan,PA,IPF,Yes,Yes
1008,2000-05-06,Australia,TAS,Launceston,Tasmanian State Championships,PA,IPF,Yes,Yes
1009,2009-09-05,Australia,NSW,Toronto,Lake Macquarie Open,PA,IPF,Yes,Yes
1010,2014-02-22,Australia,QLD,St. Lucia,Summer UQ Novice,PA,IPF,Yes,Yes
1011,2010-04-17,Australia,WA,Cannington,Western Australia Open,PA,IPF,Yes,Yes
1012,2011-02-13,Australia,VIC,Melbourne,Melbourne Summer Bash,PA,IPF,Yes,Yes
1013,2005-12-04,Australia,NSW,Syndey,Matti Tikka,PA,IPF,Yes,Yes
1014,2001-03-24,Australia,TAS,Wynard,North West Qualifying,PA,IPF,Yes,Yes
1015,2016-02-27,Australia,VIC,Mildura,Mildura Open,PA,IPF,Yes,Yes
1016,2017-06-25,Australia,NSW,Sydney,Odin's Trial,PA,IPF,Yes,Yes
1017,2001-01-01,Australia,,,Victorian Schools Bench Press,PA,IPF,Yes,Yes
1018,2016-04-24,Australia,NSW,Sydney,Top Lifter II,PA,IPF,Yes,Yes
1019,2002-01-01,Australia,QLD,,Queensland Club Championships,PA,IPF,Yes,Yes
1020,2015-06-20,Australia,SA,Adelaide,SA Open,PA,IPF,Yes,Yes
1021,2017-06-18,Australia,VIC,Melbourne,Lift for Life Charity Challenge,PA,IPF,Yes,Yes
1022,2005-02-19,Australia,QLD,,QLD Juniors and Masters Powerlifting & Bench Press Championships,PA,IPF,Yes,Yes
1023,2009-02-21,Australia,SA,Mannum,Country Open,PA,IPF,Yes,Yes
1024,2010-06-06,Australia,NSW,Sydney,Bondi Beach Lift,PA,IPF,Yes,Yes
1025,2015-06-28,Australia,QLD,Cairns,NQ Open II,PA,IPF,Yes,Yes
1026,2012-10-18,Australia,NSW,North Sydney,Sydney Heavy Metal Challenge,PA,IPF,Yes,Yes
1027,2000-11-25,Australia,NSW,Carey Bay,Matti Tikka Powerlifting Championships,PA,IPF,Yes,Yes
1028,2015-10-31,Australia,ACT,Canberra,Capital Challenge,PA,IPF,Yes,Yes
1029,2017-12-10,Australia,TAS,Hobart,Raw Strength Championships,PA,IPF,Yes,Yes
1030,2016-02-20,Australia,NSW,Newcastle,Bristow Open,PA,IPF,Yes,Yes
1031,2003-09-07,Australia,QLD,Townsville,Townsville Open,PA,IPF,Yes,Yes
1032,2014-02-16,Australia,NSW,Narellan,Southwest Strength Challenge,PA,IPF,Yes,Yes
1033,2017-05-20,Australia,QLD,Brisbane,BNB Bash III,PA,IPF,Yes,Yes
1034,2000-08-13,Australia,SA,Adelaide,Dean Bennett Memorial,PA,IPF,Yes,Yes
1035,2011-06-11,Australia,TAS,Launceston,Tasmanian Open,PA,IPF,Yes,Yes
1036,2014-04-27,Australia,NSW,South Granville,Hercules of the West,PA,IPF,Yes,Yes
1037,2009-02-15,Australia,NSW,Sydney,February Might and Power,PA,IPF,Yes,Yes
1038,2016-08-20,Australia,NSW,Newcastle,Newcastle Open,PA,IPF,Yes,Yes
1039,2016-04-23,Australia,QLD,Rockhampton,Live Strong - Remember the Anzacs,PA,IPF,Yes,Yes
1040,2016-12-18,Australia,VIC,Melbourne,Obsidian Xmas Showdown,PA,IPF,Yes,Yes
1041,2017-12-16,Australia,QLD,Brisbane,BNB Blast V,PA,IPF,Yes,Yes
1042,2010-06-12,Australia,TAS,Wynyard,Tasmanian Open,PA,IPF,Yes,Yes
1043,2000-01-01,Australia,,,Schools Bench Press,PA,IPF,Yes,Yes
1044,2009-03-07,Australia,NSW,Toronto,NSW Open Juniors and Masters,PA,IPF,Yes,Yes
1045,2012-08-12,Australia,QLD,Brisbane,Acacia Park Winter Novice Competition,PA,IPF,Yes,Yes
1046,2017-12-02,Australia,WA,Perth,True Raw II,PA,IPF,Yes,Yes
1047,2009-10-10,Australia,TAS,Ulverstone,Ulverstone Open,PA,IPF,Yes,Yes
1048,2000-06-04,Australia,NSW,Singleton,NSW Strength Triathlon,PA,IPF,Yes,Yes
1049,2002-05-05,Australia,WA,,WA State Titles,PA,IPF,Yes,Yes
1050,2015-05-17,Australia,QLD,Rockhampton,Victor Health Strength Classic,PA,IPF,Yes,Yes
1051,2000-03-18,Australia,NSW,Carey Bay,NSW Northern Zone,PA,IPF,Yes,Yes
1052,2000-12-09,Australia,VIC,Melbourne,Melbourne University Extravaganza,PA,IPF,Yes,Yes
1053,2006-04-22,Australia,QLD,,Queensland State Championships,PA,IPF,Yes,Yes
1054,2013-03-23,Australia,VIC,Melbourne,Raw Pacific Invitational,PA,IPF,Yes,Yes
1055,2010-03-14,Australia,SA,Adelaide,Adelaide Classic,PA,IPF,Yes,Yes
1056,2010-09-17,Australia,QLD,Townsville,John Hill Cup,PA,IPF,Yes,Yes
1057,2008-04-26,Australia,QLD,Brisbane,Queensland Open,PA,IPF,Yes,Yes
1058,2008-11-30,Australia,QLD,St. Lucia,South East Challenge,PA,IPF,Yes,Yes
1059,2015-03-21,Australia,NSW,Penrith,Team Xtreme Viking Classic,PA,IPF,Yes,Yes
1060,2006-11-18,Australia,NSW,Myuna Bay,Matti Tikka,PA,IPF,Yes,Yes
1061,2007-07-28,Australia,QLD,Brisbane,Australian Open and Invitational Powerlifting Championships,PA,IPF,Yes,Yes
1062,2011-06-26,Australia,VIC,Melbourne,Hawk Challenge,PA,IPF,Yes,Yes
1063,2017-02-26,Australia,NT,Darwin,Cyclone Challenge,PA,IPF,Yes,Yes
1064,2016-07-02,Australia,NSW,Wollongong,Definition Strength Challenge,PA,IPF,Yes,Yes
1065,2016-04-02,Australia,NSW,Wollongong,NSPC Open,PA,IPF,Yes,Yes
1066,2013-11-24,Australia,NSW,Sydney,Matti Tikka Challenge,PA,IPF,Yes,Yes
1067,2002-10-12,Australia,NSW,,NSW Spring Grading,PA,IPF,Yes,Yes
1068,2017-05-06,Australia,WA,Perth,True Raw II,PA,IPF,Yes,Yes
1069,2014-06-28,Australia,NSW,Hamilton North,Newcastle Open,PA,IPF,Yes,Yes
1070,2006-02-25,Australia,QLD,Townsville,Queensland Junior & Masters Championships,PA,IPF,Yes,Yes
1071,2017-12-17,Australia,VIC,Melbourne,The Strength Fortress End of Year Challenge,PA,IPF,Yes,Yes
1072,2016-08-05,Australia,VIC,Melbourne,Australian Bench Press Championships,PA,IPF,Yes,Yes
1073,2016-08-05,Australia,VIC,Melbourne,Melbourne Open,PA,IPF,Yes,Yes
1074,2003-12-06,Australia,TAS,,Tasmanian Championships,PA,IPF,Yes,Yes
1075,2010-03-27,Australia,QLD,Brisbane,Queensland Open,PA,IPF,Yes,Yes
1076,2007-08-25,Australia,TAS,Launceston,Tasmanian Open,PA,IPF,Yes,Yes
1077,2016-12-04,Australia,QLD,Cairns,NQ Open IV,PA,IPF,Yes,Yes
1078,2005-02-27,Australia,NSW,Sydney,NSW Grading Competition,PA,IPF,Yes,Yes
1079,2017-06-24,Australia,QLD,Brisbane,BNB Blast IV,PA,IPF,Yes,Yes
1080,2010-10-02,Australia,WA,Perth,Wild West Challenge,PA,IPF,Yes,Yes
1081,2010-10-09,Australia,SA,Mannum,Riverland Challenge,PA,IPF,Yes,Yes
1082,2010-06-12,Australia,WA,Karratha,Pilbara Powerfest,PA,IPF,Yes,Yes
1083,2016-06-04,Australia,NSW,Wollongong,The Lab Test,PA,IPF,Yes,Yes
1084,2012-06-02,Australia,NSW,Newcastle,Strength Republic Open,PA,IPF,Yes,Yes
1085,2001-03-31,Australia,NSW,Toronto,Australian Junior & Masters Powerlifting Championships,PA,IPF,Yes,Yes
1086,2016-02-21,Australia,NSW,Sydney,Top Lifter VI,PA,IPF,Yes,Yes
1087,2006-02-18,Australia,VIC,Colac,Early Bird PL & BP Competition,PA,IPF,Yes,Yes
1088,2015-09-19,Australia,SA,Adelaide,SA Strength Classic,PA,IPF,Yes,Yes
1089,2001-03-10,Australia,QLD,Townsville,North Queensland Challenge,PA,IPF,Yes,Yes
1090,2012-03-17,Australia,NSW,Caves Beach,Bristow Open,PA,IPF,Yes,Yes
1091,2007-09-08,Australia,NSW,Lake Macquarie,NSW Open Bench Press & Lake Macquarie Bench Press & Deadlift,PA,IPF,Yes,Yes
1092,2011-02-26,Australia,QLD,Townsville,The Powerlifting Contender,PA,IPF,Yes,Yes
1093,2001-06-17,Australia,SA,Adelaide,Bill Fox Bench Press,PA,IPF,Yes,Yes
1094,2016-08-20,Australia,WA,Perth,Perth Open Championships,PA,IPF,Yes,Yes
1095,2015-02-21,Australia,NSW,Caves Beach,Bristow Open,PA,IPF,Yes,Yes
1096,2015-10-24,Australia,QLD,Brisbane,Brisbane Fitness and Health Expo,PA,IPF,Yes,Yes
1097,2012-02-26,Australia,NSW,North Sydney,North Sydney Open,PA,IPF,Yes,Yes
1098,2010-06-27,Australia,VIC,Hawthorn,Hawk Novice Comp,PA,IPF,Yes,Yes
1099,2015-06-07,Australia,QLD,Brisbane,UQ Challenge,PA,IPF,Yes,Yes
1100,2009-06-13,Australia,VIC,Campbellfield,Global One Challenge,PA,IPF,Yes,Yes
1101,2013-07-13,Australia,QLD,Townsville,Australian Equipped Powerlifting and Bench Press Championships,PA,IPF,Yes,Yes
1102,2009-10-03,Australia,WA,Cannington,Wild West Challenge,PA,IPF,Yes,Yes
1103,2006-02-12,Australia,NSW,Sydney,NSW Grading Competition,PA,IPF,Yes,Yes
1104,2007-05-19,Australia,QLD,Townsville,Last Chance Competition,PA,IPF,Yes,Yes
1105,2001-05-20,Australia,WA,Perth,West Australian Championships,PA,IPF,Yes,Yes
1106,2003-12-01,Australia,QLD,,QLD Club Championships,PA,IPF,Yes,Yes
1107,2005-06-25,Australia,VIC,Broadmeadows,Winter Open,PA,IPF,Yes,Yes
1108,2014-08-10,Australia,ACT,Fyshwick,OneRepMax Challenge,PA,IPF,Yes,Yes
1109,2015-10-16,Australia,NSW,Sydney,Sydney Open,PA,IPF,Yes,Yes
1110,2001-10-14,Australia,NSW,Myuna Bay,NSW Northern Zone,PA,IPF,Yes,Yes
1111,2017-07-22,Australia,WA,Perth,Barbarian Invasion,PA,IPF,Yes,Yes
1112,2016-12-11,Australia,NSW,Wollongong,NSPC Open III,PA,IPF,Yes,Yes
